6.525650978088378906e+00,5.919031500816345215e-01,1.569386196136474609e+01,1.324210453033447266e+01,6.896323561668395996e-01,1.870005035400390625e+01,1.092558503150939941e+00,4.216471672058105469e+00,9.543490409851074219e-01,7.767826080322265625e+00,1.185771465301513672e+00,2.003377914428710938e+01,7.473678112030029297e+00,1.705327272415161133e+00,2.491694450378417969e+00,1.945072937011718750e+01,3.227856457233428955e-01,2.606661081314086914e+00,1.074607181549072266e+01,3.032876491546630859e+00,1.089110565185546875e+01,1.847207641601562500e+01,7.042419910430908203e+00,7.685911059379577637e-01,2.704160451889038086e+00,3.168127536773681641e-01,2.427900731563568115e-01,3.812298297882080078e+00,6.567361950874328613e-02,5.972084403038024902e-01,5.101330280303955078e-01,4.009092450141906738e-01,5.837501525878906250e+00,6.040417671203613281e+00,5.026013851165771484e-01,6.198671460151672363e-01,2.614148557186126709e-01,7.846200466156005859e-01,2.280868768692016602e+00,4.037868976593017578e+00,6.051342964172363281e+00,7.895074367523193359e+00,7.840635627508163452e-02,5.554905533790588379e-01,1.428892254829406738e+00,1.786824464797973633e-01,1.337467861175537109e+01,6.492124080657958984e+00,1.855813622474670410e+00,5.276237726211547852e-01,1.168794512748718262e+00,1.076627063751220703e+01,1.850680541992187500e+01,9.128800392150878906e+00,4.104272425174713135e-01,1.485813331604003906e+01,4.796935081481933594e+00,1.842605182901024818e-03,8.640210151672363281e+00,4.576869487762451172e+00,7.261797040700912476e-02,2.981928884983062744e-01,3.822019696235656738e-01,4.250585660338401794e-02
6.245834827423095703e+00,5.288419723510742188e-01,1.557468509674072266e+01,1.331931114196777344e+01,6.254553794860839844e-01,1.889707183837890625e+01,1.120547533035278320e+00,4.190885066986083984e+00,1.004418373107910156e+00,7.662346839904785156e+00,1.144434094429016113e+00,1.970396804809570312e+01,7.446389198303222656e+00,1.683523416519165039e+00,2.475184202194213867e+00,1.939519119262695312e+01,2.845940291881561279e-01,2.603231430053710938e+00,1.051675033569335938e+01,2.912650346755981445e+00,1.092945671081542969e+01,1.827312660217285156e+01,7.061244010925292969e+00,7.100450396537780762e-01,2.594831228256225586e+00,2.840072512626647949e-01,2.582738697528839111e-01,3.789987564086914062e+00,5.665812268853187561e-02,5.578348636627197266e-01,4.708878993988037109e-01,2.361320853233337402e-01,5.747028827667236328e+00,6.030409336090087891e+00,4.721062779426574707e-01,5.824635624885559082e-01,2.462976872920989990e-01,7.373780608177185059e-01,2.367048025131225586e+00,3.909687519073486328e+00,6.023324489593505859e+00,7.671564579010009766e+00,7.387609034776687622e-02,5.760018825531005859e-01,1.472744703292846680e+00,1.259478032588958740e-01,1.298328018188476562e+01,6.466983318328857422e+00,1.803959131240844727e+00,4.944482147693634033e-01,1.164540648460388184e+00,1.060626888275146484e+01,1.840431213378906250e+01,8.951512336730957031e+00,4.159382283687591553e-01,1.490776729583740234e+01,4.912400722503662109e+00,2.394671028014272451e-04,8.617389678955078125e+00,4.449598789215087891e+00,7.077990472316741943e-02,2.653296589851379395e-01,3.220604658126831055e-01,8.585710078477859497e-02
6.439978122711181641e+00,5.382777452468872070e-01,1.565716552734375000e+01,1.326820564270019531e+01,6.839435696601867676e-01,1.879259109497070312e+01,1.107416272163391113e+00,4.172661781311035156e+00,9.706509709358215332e-01,7.703529834747314453e+00,1.133827567100524902e+00,1.987675666809082031e+01,7.410531044006347656e+00,1.706167578697204590e+00,2.444661855697631836e+00,1.942318534851074219e+01,2.744573056697845459e-01,2.599113702774047852e+00,1.065081787109375000e+01,2.843464612960815430e+00,1.089000034332275391e+01,1.838327407836914062e+01,7.012475490570068359e+00,7.223914265632629395e-01,2.686095476150512695e+00,3.111695051193237305e-01,2.454547435045242310e-01,3.857246398925781250e+00,6.280332058668136597e-02,5.807710886001586914e-01,5.151932239532470703e-01,3.323784768581390381e-01,5.778936862945556641e+00,6.012959957122802734e+00,5.047748684883117676e-01,5.739827156066894531e-01,2.622350752353668213e-01,7.430586814880371094e-01,2.222063541412353516e+00,3.902580022811889648e+00,6.061358928680419922e+00,7.838106155395507812e+00,8.318567276000976562e-02,5.558232069015502930e-01,1.393388390541076660e+00,1.652546525001525879e-01,1.327230072021484375e+01,6.419885158538818359e+00,1.799800992012023926e+00,4.993539154529571533e-01,1.158180832862854004e+00,1.072807312011718750e+01,1.847397422790527344e+01,9.017601013183593750e+00,4.150809943675994873e-01,1.484767055511474609e+01,4.834016799926757812e+00,2.576985862106084824e-03,8.580000877380371094e+00,4.525579929351806641e+00,7.759281992912292480e-02,2.749098241329193115e-01,3.783096075057983398e-01,4.317611083388328552e-02
6.257958889007568359e+00,6.230129599571228027e-01,1.569656181335449219e+01,1.312045764923095703e+01,6.755845546722412109e-01,1.907674217224121094e+01,1.140591263771057129e+00,4.181142330169677734e+00,1.011056661605834961e+00,7.578303813934326172e+00,1.170685052871704102e+00,1.960323524475097656e+01,7.410294055938720703e+00,1.693401336669921875e+00,2.390783548355102539e+00,1.928933715820312500e+01,3.218965232372283936e-01,2.465375661849975586e+00,1.044768428802490234e+01,3.102745532989501953e+00,1.097369861602783203e+01,1.821012306213378906e+01,6.959763526916503906e+00,7.084584832191467285e-01,2.640394449234008789e+00,3.136727511882781982e-01,2.470396161079406738e-01,3.938100099563598633e+00,6.143753603100776672e-02,5.977294445037841797e-01,4.878536164760589600e-01,3.869724571704864502e-01,5.556066989898681641e+00,5.803656101226806641e+00,4.799229502677917480e-01,5.748636722564697266e-01,2.632532119750976562e-01,8.001592755317687988e-01,2.334563016891479492e+00,3.853585004806518555e+00,6.129367351531982422e+00,7.657431125640869141e+00,8.101314306259155273e-02,5.192891359329223633e-01,1.480811119079589844e+00,1.673378795385360718e-01,1.317174911499023438e+01,6.273888111114501953e+00,1.785333752632141113e+00,5.067962408065795898e-01,1.190884947776794434e+00,1.037006378173828125e+01,1.834713745117187500e+01,8.927936553955078125e+00,3.929821550846099854e-01,1.489287090301513672e+01,4.955881595611572266e+00,1.370199490338563919e-03,8.482047080993652344e+00,4.395049095153808594e+00,8.336602896451950073e-02,2.790381908416748047e-01,3.648280799388885498e-01,4.456258192658424377e-02
5.810701847076416016e+00,8.696631789207458496e-01,1.471352863311767578e+01,1.337048530578613281e+01,5.904784798622131348e-01,1.760270118713378906e+01,1.033069252967834473e+00,4.790481567382812500e+00,1.139294743537902832e+00,7.486820220947265625e+00,1.067884683609008789e+00,1.844455909729003906e+01,7.016893386840820312e+00,1.497629284858703613e+00,2.433093309402465820e+00,1.866402053833007812e+01,4.644456803798675537e-01,2.372886180877685547e+00,1.041594314575195312e+01,4.028360843658447266e+00,1.039391803741455078e+01,1.636021614074707031e+01,6.788204193115234375e+00,7.161432504653930664e-01,2.238294601440429688e+00,3.692886233329772949e-01,2.358837425708770752e-01,3.898593664169311523e+00,5.756491050124168396e-02,7.989267110824584961e-01,4.011508226394653320e-01,3.106402754783630371e-01,5.328886032104492188e+00,5.694481849670410156e+00,4.313621222972869873e-01,5.349956154823303223e-01,1.964081674814224243e-01,1.005074977874755859e+00,2.828140974044799805e+00,4.064776420593261719e+00,5.560444831848144531e+00,6.730897426605224609e+00,1.088104099035263062e-01,5.272430181503295898e-01,1.575521826744079590e+00,1.938719004392623901e-01,1.203315544128417969e+01,6.371331214904785156e+00,1.610167741775512695e+00,4.941778182983398438e-01,1.287727713584899902e+00,1.006831645965576172e+01,1.775587463378906250e+01,8.552950859069824219e+00,3.585136234760284424e-01,1.412118816375732422e+01,4.812027931213378906e+00,3.653457097243517637e-04,8.569814682006835938e+00,4.392635822296142578e+00,8.375758677721023560e-02,2.213413119316101074e-01,3.459593653678894043e-01,5.238161608576774597e-02
3.356990337371826172e+00,1.412841916084289551e+00,1.313560199737548828e+01,1.279749965667724609e+01,1.251953244209289551e-01,1.734317207336425781e+01,8.838221430778503418e-01,6.032342910766601562e+00,2.115394353866577148e+00,7.466300010681152344e+00,3.356113135814666748e-01,1.451209163665771484e+01,6.599556922912597656e+00,7.384600639343261719e-01,1.340368509292602539e+00,1.711119461059570312e+01,5.724247097969055176e-01,9.765819311141967773e-01,9.689611434936523438e+00,6.536318778991699219e+00,9.916547775268554688e+00,1.162472152709960938e+01,6.460859775543212891e+00,1.207784712314605713e-01,1.066629409790039062e+00,1.199002936482429504e-01,3.634861484169960022e-02,4.242779731750488281e+00,2.356023527681827545e-02,1.272189259529113770e+00,4.042957350611686707e-02,6.712167710065841675e-02,4.015901088714599609e+00,4.848026275634765625e+00,6.412259489297866821e-02,2.354916743934154510e-02,4.071762040257453918e-02,8.567525148391723633e-01,4.925210475921630859e+00,2.882888793945312500e+00,4.871474266052246094e+00,2.161848068237304688e+00,8.659446984529495239e-02,5.635743960738182068e-02,2.496154308319091797e+00,8.409732580184936523e-02,9.124184608459472656e+00,7.061190128326416016e+00,5.276551246643066406e-01,7.848170399665832520e-02,2.174134016036987305e+00,7.701046943664550781e+00,1.531310558319091797e+01,6.933112144470214844e+00,4.026574082672595978e-03,1.447561931610107422e+01,5.423970699310302734e+00,1.774287666194140911e-04,9.574069976806640625e+00,2.659240961074829102e+00,1.420174092054367065e-01,2.843306586146354675e-02,4.274616390466690063e-02,8.348659425973892212e-02
3.349409580230712891e+00,1.262090086936950684e+00,1.302404117584228516e+01,1.300230598449707031e+01,1.607612520456314087e-01,1.745003318786621094e+01,8.646885752677917480e-01,6.099260330200195312e+00,2.310809612274169922e+00,7.486903190612792969e+00,3.515000045299530029e-01,1.458209991455078125e+01,6.485896587371826172e+00,7.046611905097961426e-01,1.271058678627014160e+00,1.694468116760253906e+01,5.805317759513854980e-01,9.262342453002929688e-01,9.531750679016113281e+00,6.117323875427246094e+00,9.910382270812988281e+00,1.159321308135986328e+01,6.340045928955078125e+00,9.763218462467193604e-02,1.043043613433837891e+00,9.902876615524291992e-02,3.945980593562126160e-02,4.360371589660644531e+00,1.254795119166374207e-02,1.263975143432617188e+00,2.631013654172420502e-02,8.904492110013961792e-02,4.012529850006103516e+00,4.836855888366699219e+00,4.338716343045234680e-02,4.451306909322738647e-02,4.350946098566055298e-02,8.594934940338134766e-01,4.585603237152099609e+00,2.864262342453002930e+00,4.832081317901611328e+00,2.390535831451416016e+00,1.079781949520111084e-01,6.231083348393440247e-02,2.376868963241577148e+00,5.573801323771476746e-02,9.138112068176269531e+00,6.906102180480957031e+00,5.747657418251037598e-01,7.332501560449600220e-02,2.124150276184082031e+00,7.717588424682617188e+00,1.532486343383789062e+01,6.994743347167968750e+00,1.288049947470426559e-02,1.453918933868408203e+01,5.230662822723388672e+00,0.000000000000000000e+00,9.498682022094726562e+00,2.768368482589721680e+00,1.786959022283554077e-01,2.540981210768222809e-02,4.231753572821617126e-02,3.588807955384254456e-02
3.446699380874633789e+00,1.262323379516601562e+00,1.331715488433837891e+01,1.245620632171630859e+01,1.647360622882843018e-01,1.714155960083007812e+01,9.043891429901123047e-01,5.808347702026367188e+00,1.988309025764465332e+00,7.640112876892089844e+00,3.707332015037536621e-01,1.495494461059570312e+01,6.813468933105468750e+00,7.620609998703002930e-01,1.361617922782897949e+00,1.696331405639648438e+01,5.228635072708129883e-01,9.986649751663208008e-01,9.948920249938964844e+00,5.928389549255371094e+00,9.926506042480468750e+00,1.204241466522216797e+01,6.628220558166503906e+00,1.218860149383544922e-01,1.064421057701110840e+00,1.202814653515815735e-01,5.096409097313880920e-02,4.058235168457031250e+00,2.120064757764339447e-02,1.141560554504394531e+00,5.670201778411865234e-02,6.633376330137252808e-02,4.128097534179687500e+00,4.922186851501464844e+00,8.724334836006164551e-02,5.036834999918937683e-02,7.200106233358383179e-02,7.929939031600952148e-01,4.540912151336669922e+00,2.819212675094604492e+00,4.946870326995849609e+00,2.284874916076660156e+00,8.282686769962310791e-02,5.839929729700088501e-02,2.355989217758178711e+00,1.356553137302398682e-01,9.384376525878906250e+00,7.170079231262207031e+00,5.684228539466857910e-01,8.402776718139648438e-02,2.228441953659057617e+00,7.924763202667236328e+00,1.576022434234619141e+01,7.094004631042480469e+00,6.374211981892585754e-03,1.441394042968750000e+01,5.212969303131103516e+00,2.157728304155170918e-04,9.779744148254394531e+00,2.699173450469970703e+00,1.392301619052886963e-01,4.326818883419036865e-02,3.575678914785385132e-02,8.315341919660568237e-02
3.463416099548339844e+00,1.387762069702148438e+00,1.322097015380859375e+01,1.281607246398925781e+01,1.237342134118080139e-01,1.717293357849121094e+01,8.789798021316528320e-01,6.066022872924804688e+00,2.075568914413452148e+00,7.573707103729248047e+00,3.397684991359710693e-01,1.474427795410156250e+01,6.654188156127929688e+00,7.262951135635375977e-01,1.400700092315673828e+00,1.720789909362792969e+01,5.670819878578186035e-01,1.043674111366271973e+00,9.869544029235839844e+00,6.450754165649414062e+00,9.953713417053222656e+00,1.174677181243896484e+01,6.555716514587402344e+00,1.299420297145843506e-01,1.040175199508666992e+00,1.191457882523536682e-01,3.718063980340957642e-02,4.190414428710937500e+00,2.225678786635398865e-02,1.256275057792663574e+00,3.821961209177970886e-02,6.315612047910690308e-02,4.150339126586914062e+00,4.983482360839843750e+00,6.078495830297470093e-02,2.384447120130062103e-02,4.025254026055335999e-02,8.342533111572265625e-01,4.861703395843505859e+00,2.963231801986694336e+00,4.809408664703369141e+00,2.185187578201293945e+00,7.869937270879745483e-02,6.334783136844635010e-02,2.495605230331420898e+00,8.096879720687866211e-02,9.225601196289062500e+00,7.203761100769042969e+00,5.374966263771057129e-01,8.652457594871520996e-02,2.184860944747924805e+00,7.900108814239501953e+00,1.547616291046142578e+01,7.041664600372314453e+00,3.910627216100692749e-03,1.446128654479980469e+01,5.390404701232910156e+00,0.000000000000000000e+00,9.728358268737792969e+00,2.777943849563598633e+00,1.405984461307525635e-01,2.745216153562068939e-02,4.198449477553367615e-02,8.256036788225173950e-02
3.586792469024658203e+00,1.117291212081909180e+00,1.346504211425781250e+01,1.185520172119140625e+01,1.681763231754302979e-01,1.621833229064941406e+01,9.613574743270874023e-01,5.479269981384277344e+00,1.793100357055664062e+00,8.006808280944824219e+00,4.180458188056945801e-01,1.575150394439697266e+01,7.094552993774414062e+00,7.404056191444396973e-01,1.464852213859558105e+00,1.659284591674804688e+01,4.553007185459136963e-01,1.087685942649841309e+00,1.047167587280273438e+01,5.020012378692626953e+00,9.644849777221679688e+00,1.252318859100341797e+01,6.892531871795654297e+00,1.418821513652801514e-01,1.017801880836486816e+00,1.053516268730163574e-01,9.388351440429687500e-02,3.729255914688110352e+00,2.463368140161037445e-02,9.376914501190185547e-01,4.093996807932853699e-02,4.339933022856712341e-02,4.371962070465087891e+00,5.147426128387451172e+00,1.131625622510910034e-01,1.175758615136146545e-01,5.785122513771057129e-02,7.012115716934204102e-01,4.010600566864013672e+00,2.864946603775024414e+00,4.814807415008544922e+00,2.348593711853027344e+00,8.664865046739578247e-02,6.589327007532119751e-02,2.111799716949462891e+00,1.402976363897323608e-01,9.723205566406250000e+00,7.484594821929931641e+00,6.139743328094482422e-01,1.009037867188453674e-01,2.317529678344726562e+00,8.362836837768554688e+00,1.635571479797363281e+01,7.407965660095214844e+00,3.739523887634277344e-02,1.399938583374023438e+01,4.684641361236572266e+00,0.000000000000000000e+00,1.030602455139160156e+01,2.798650503158569336e+00,1.424308419227600098e-01,7.296262681484222412e-02,3.539525717496871948e-02,9.117965400218963623e-02
